3,1,1031.88,519.18,126.15,82.76,1,-1,-1,-1
3,2,1053.36,602.57,121.27,83.09,1,-1,-1,-1
3,3,780.01,266.93,102.90,64.62,1,-1,-1,-1
3,4,178.44,604.30,146.11,67.85,1,-1,-1,-1
3,5,142.50,683.99,163.68,78.47,1,-1,-1,-1
3,6,1251.04,192.39,99.85,48.78,1,-1,-1,-1
3,7,762.27,187.64,88.61,61.26,1,-1,-1,-1
3,8,770.96,221.94,92.47,62.34,1,-1,-1,-1
3,9,260.79,397.07,157.44,85.35,1,-1,-1,-1
3,10,1208.18,130.76,91.29,48.23,1,-1,-1,-1
3,11,590.43,583.37,139.16,77.15,1,-1,-1,-1
3,12,1287.12,296.71,72.46,57.14,1,-1,-1,-1
3,13,342.27,236.24,101.89,45.99,1,-1,-1,-1
3,14,316.61,281.25,99.68,51.27,1,-1,-1,-1
3,15,362.20,197.07,96.18,41.71,1,-1,-1,-1
3,16,1187.09,104.44,89.34,36.01,1,-1,-1,-1
4,1,1035.25,525.68,126.49,83.00,1,-1,-1,-1
4,2,1056.96,610.27,121.80,82.85,1,-1,-1,-1
4,3,780.35,273.99,103.21,64.63,1,-1,-1,-1
4,4,178.03,612.27,146.38,69.07,1,-1,-1,-1
4,5,138.12,691.52,164.11,75.89,1,-1,-1,-1
4,6,1253.90,196.17,99.14,48.81,1,-1,-1,-1
4,7,763.83,189.65,89.00,61.05,1,-1,-1,-1
4,8,772.05,226.69,92.19,61.70,1,-1,-1,-1
4,9,257.99,403.78,158.10,85.01,1,-1,-1,-1
4,10,1212.32,134.52,90.92,48.61,1,-1,-1,-1
4,11,589.71,591.43,139.11,76.58,1,-1,-1,-1
4,12,1290.98,299.86,70.75,57.54,1,-1,-1,-1
4,13,340.47,240.87,102.63,45.94,1,-1,-1,-1
4,14,314.76,286.43,99.85,50.34,1,-1,-1,-1
4,15,362.01,201.72,96.30,41.76,1,-1,-1,-1
4,16,1191.08,108.32,88.56,36.97,1,-1,-1,-1
5,1,1037.66,534.08,126.79,83.91,1,-1,-1,-1
5,2,1061.02,619.78,122.24,83.47,1,-1,-1,-1
5,3,781.79,277.55,103.55,64.59,1,-1,-1,-1
5,4,174.33,623.48,147.28,68.82,1,-1,-1,-1
5,5,135.17,696.96,165.99,73.06,1,-1,-1,-1
5,6,1256.92,199.22,99.32,49.02,1,-1,-1,-1
5,7,765.00,191.80,89.57,60.97,1,-1,-1,-1
5,8,773.17,229.78,92.16,62.32,1,-1,-1,-1
5,9,256.13,411.77,158.57,85.96,1,-1,-1,-1
5,10,1215.08,138.37,91.25,48.30,1,-1,-1,-1
5,11,590.39,600.63,139.53,77.56,1,-1,-1,-1
5,12,1293.63,306.39,69.38,58.20,1,-1,-1,-1
5,13,339.92,245.09,102.96,45.66,1,-1,-1,-1
5,14,314.35,291.45,99.37,49.90,1,-1,-1,-1
5,15,362.71,206.75,97.05,42.23,1,-1,-1,-1
5,16,1192.24,110.94,89.09,37.61,1,-1,-1,-1
6,1,1039.89,539.98,126.91,84.35,1,-1,-1,-1
6,2,1063.36,626.32,122.47,83.80,1,-1,-1,-1
6,3,782.15,280.94,104.17,64.69,1,-1,-1,-1
6,4,169.87,629.39,148.46,69.75,1,-1,-1,-1
6,6,1259.67,203.25,99.38,48.67,1,-1,-1,-1
6,7,766.37,195.53,90.03,61.35,1,-1,-1,-1
6,8,774.25,232.75,92.08,62.57,1,-1,-1,-1
6,9,255.17,415.72,158.84,86.15,1,-1,-1,-1
6,10,1216.87,142.03,92.09,48.29,1,-1,-1,-1
6,11,590.72,607.61,140.08,78.09,1,-1,-1,-1
6,12,1295.38,310.23,68.03,58.49,1,-1,-1,-1
6,13,337.84,249.53,103.65,45.27,1,-1,-1,-1
6,14,314.29,295.15,98.82,49.48,1,-1,-1,-1
6,15,361.80,209.61,96.95,42.27,1,-1,-1,-1
6,16,1193.80,113.35,89.33,37.74,1,-1,-1,-1
7,1,1041.13,547.53,127.27,84.70,1,-1,-1,-1
