3,1,438.24,483.18,85.73,56.66,1,-1,-1,-1
3,2,328.09,477.87,80.52,62.19,1,-1,-1,-1
3,3,17.17,344.21,82.41,41.25,1,-1,-1,-1
3,4,597.47,239.79,80.60,32.15,1,-1,-1,-1
3,5,640.89,305.27,48.00,51.52,1,-1,-1,-1
3,6,516.19,423.79,59.79,76.50,1,-1,-1,-1
3,7,338.98,204.15,62.17,26.25,1,-1,-1,-1
3,8,366.70,306.54,25.60,30.69,1,-1,-1,-1
3,9,415.24,190.18,16.55,22.16,1,-1,-1,-1
3,10,540.50,273.23,29.66,20.19,1,-1,-1,-1
3,11,239.00,188.71,28.30,26.60,1,-1,-1,-1
3,12,706.83,231.52,76.74,32.23,1,-1,-1,-1
3,13,255.12,158.26,20.62,18.09,1,-1,-1,-1
3,14,123.11,189.39,33.19,24.02,1,-1,-1,-1
3,15,286.51,295.25,38.30,24.00,1,-1,-1,-1
3,16,183.16,324.50,39.89,28.81,1,-1,-1,-1
3,17,289.22,132.45,15.29,14.10,1,-1,-1,-1
3,18,513.61,224.32,59.30,27.81,1,-1,-1,-1
3,19,387.14,151.51,19.16,17.96,1,-1,-1,-1
3,20,518.38,258.73,30.77,20.96,1,-1,-1,-1
3,21,144.27,297.30,34.58,23.60,1,-1,-1,-1
3,22,636.58,274.49,47.51,41.59,1,-1,-1,-1
3,23,410.96,268.60,20.23,23.04,1,-1,-1,-1
4,1,437.35,483.02,85.86,56.80,1,-1,-1,-1
4,2,326.82,477.71,80.61,62.24,1,-1,-1,-1
4,3,24.75,340.91,83.09,41.68,1,-1,-1,-1
4,4,595.86,239.48,80.17,31.95,1,-1,-1,-1
4,5,641.67,305.16,49.92,51.92,1,-1,-1,-1
4,6,510.73,419.59,59.87,75.15,1,-1,-1,-1
4,7,338.46,203.85,62.04,26.15,1,-1,-1,-1
4,8,362.37,308.12,25.35,30.69,1,-1,-1,-1
4,10,547.83,273.02,29.62,20.57,1,-1,-1,-1
4,11,238.58,188.45,28.01,26.14,1,-1,-1,-1
4,12,706.26,229.97,77.94,32.63,1,-1,-1,-1
4,13,254.69,157.88,20.48,18.41,1,-1,-1,-1
4,14,121.84,189.63,33.13,23.86,1,-1,-1,-1
4,15,292.06,294.15,37.91,24.34,1,-1,-1,-1
4,17,287.94,132.98,15.49,14.31,1,-1,-1,-1
4,18,512.74,224.62,57.71,27.73,1,-1,-1,-1
4,19,386.43,150.88,19.25,18.07,1,-1,-1,-1
4,20,510.68,260.05,29.25,20.94,1,-1,-1,-1
4,21,148.30,296.73,34.28,24.51,1,-1,-1,-1
4,22,636.17,274.43,47.66,41.48,1,-1,-1,-1
4,23,408.34,268.92,19.73,23.19,1,-1,-1,-1
4,24,246.06,173.94,24.05,23.07,1,-1,-1,-1
5,1,436.60,482.81,86.11,56.91,1,-1,-1,-1
5,2,326.42,477.38,80.50,62.38,1,-1,-1,-1
5,3,30.94,339.86,82.93,41.23,1,-1,-1,-1
5,4,593.40,239.51,79.76,32.04,1,-1,-1,-1
5,5,640.42,303.55,50.31,52.48,1,-1,-1,-1
5,6,507.66,414.07,59.73,75.34,1,-1,-1,-1
5,7,337.96,203.89,61.93,26.09,1,-1,-1,-1
5,8,357.00,311.03,25.46,31.26,1,-1,-1,-1
5,10,552.91,273.52,29.46,20.43,1,-1,-1,-1
5,11,237.79,188.20,27.76,25.96,1,-1,-1,-1
5,12,707.37,230.36,80.47,32.54,1,-1,-1,-1
5,13,254.48,158.51,20.34,18.34,1,-1,-1,-1
5,14,121.57,189.48,32.82,23.77,1,-1,-1,-1
5,15,295.28,294.58,37.95,24.81,1,-1,-1,-1
5,17,287.47,134.12,15.41,14.16,1,-1,-1,-1
5,18,513.49,224.46,57.40,27.98,1,-1,-1,-1
5,19,386.10,150.79,19.37,18.15,1,-1,-1,-1
5,20,508.32,260.64,28.39,20.70,1,-1,-1,-1
5,21,151.35,294.75,34.48,25.03,1,-1,-1,-1
5,22,635.54,274.45,47.96,41.35,1,-1,-1,-1
5,23,404.91,270.00,19.50,23.12,1,-1,-1,-1
5,24,245.16,174.23,24.35,23.35,1,-1,-1,-1
5,25,1.73,212.58,50.99,22.32,1,-1,-1,-1
6,1,435.61,482.98,86.12,56.91,1,-1,-1,-1
6,2,325.70,477.19,80.54,62.50,1,-1,-1,-1
6,3,35.98,339.93,83.02,40.76,1,-1,-1,-1
6,4,590.91,239.56,79.80,32.38,1,-1,-1,-1
6,5,639.62,302.48,50.71,52.74,1,-1,-1,-1
6,6,505.69,411.44,59.33,74.24,1,-1,-1,-1
6,7,337.86,204.03,61.66,26.03,1,-1,-1,-1
6,8,351.86,313.64,25.49,31.45,1,-1,-1,-1
6,10,558.99,273.52,29.42,20.32,1,-1,-1,-1
6,11,237.24,187.94,27.90,26.00,1,-1,-1,-1
6,12,706.53,230.62,82.54,32.77,1,-1,-1,-1
6,13,253.93,158.69,20.30,18.37,1,-1,-1,-1
6,14,120.67,189.43,32.26,23.67,1,-1,-1,-1
6,15,299.50,294.40,37.53,24.55,1,-1,-1,-1
6,17,286.88,134.62,15.28,14.15,1,-1,-1,-1
6,18,513.84,224.03,57.80,28.02,1,-1,-1,-1
6,19,385.46,150.39,19.58,18.28,1,-1,-1,-1
6,21,155.41,295.32,34.88,24.82,1,-1,-1,-1
6,22,634.98,274.08,48.00,41.60,1,-1,-1,-1
6,23,404.04,261.16,18.93,25.38,1,-1,-1,-1
6,24,243.84,173.15,24.58,23.35,1,-1,-1,-1
6,25,2.53,211.30,51.74,23.26,1,-1,-1,-1
6,26,602.87,382.66,51.72,71.47,1,-1,-1,-1
6,27,604.16,338.49,42.13,63.89,1,-1,-1,-1
6,28,544.20,206.94,42.00,28.06,1,-1,-1,-1
6,29,474.62,268.87,34.43,22.79,1,-1,-1,-1
7,1,435.26,482.57,86.29,57.09,1,-1,-1,-1
7,2,325.85,476.85,80.25,62.69,1,-1,-1,-1
7,3,40.93,339.20,82.84,40.71,1,-1,-1,-1
7,4,588.07,239.66,79.86,32.69,1,-1,-1,-1
7,5,639.18,302.82,51.14,52.79,1,-1,-1,-1
7,6,502.13,407.32,59.36,73.83,1,-1,-1,-1
7,7,337.63,203.86,61.51,25.93,1,-1,-1,-1
7,8,347.70,314.58,25.60,31.88,1,-1,-1,-1
7,10,563.17,272.94,29.47,20.54,1,-1,-1,-1
7,11,236.49,187.98,27.93,26.10,1,-1,-1,-1
7,12,706.23,230.81,84.72,32.96,1,-1,-1,-1
7,13,253.34,158.93,20.14,18.48,1,-1,-1,-1
7,14,120.20,189.31,32.44,23.63,1,-1,-1,-1
7,15,303.82,294.42,37.37,24.54,1,-1,-1,-1
7,17,285.97,134.77,15.55,14.33,1,-1,-1,-1
7,18,513.06,224.01,58.15,28.12,1,-1,-1,-1
7,19,384.51,150.75,19.48,18.29,1,-1,-1,-1
7,21,158.22,294.61,35.10,24.93,1,-1,-1,-1
7,22,633.58,274.17,47.81,41.66,1,-1,-1,-1
7,23,402.81,259.20,18.27,26.56,1,-1,-1,-1
7,24,242.78,173.26,24.90,23.25,1,-1,-1,-1
7,25,2.03,210.45,52.49,23.66,1,-1,-1,-1
7,26,602.60,382.53,51.35,71.22,1,-1,-1,-1
7,27,604.50,336.65,42.08,61.98,1,-1,-1,-1
7,28,545.21,207.51,41.37,28.00,1,-1,-1,-1
7,29,477.59,267.48,34.88,23.26,1,-1,-1,-1
7,30,200.45,323.04,39.53,27.88,1,-1,-1,-1
7,31,618.82,486.20,36.60,52.02,1,-1,-1,-1
8,1,435.14,482.32,86.30,57.25,1,-1,-1,-1
8,2,325.64,476.62,80.07,62.85,1,-1,-1,-1
8,3,45.82,338.97,82.54,40.18,1,-1,-1,-1
8,4,585.63,239.84,79.80,32.85,1,-1,-1,-1
8,5,638.36,302.95,51.33,52.95,1,-1,-1,-1
8,6,499.68,404.96,59.20,73.07,1,-1,-1,-1
8,7,337.50,203.81,61.19,25.86,1,-1,-1,-1
8,8,342.63,317.23,25.89,31.95,1,-1,-1,-1
8,10,567.07,272.55,29.44,20.56,1,-1,-1,-1
8,11,236.11,187.95,27.91,26.19,1,-1,-1,-1
8,12,705.97,230.51,87.54,33.27,1,-1,-1,-1
8,13,252.27,159.75,20.25,18.39,1,-1,-1,-1
8,14,119.93,189.20,32.50,23.63,1,-1,-1,-1
8,15,307.27,295.24,37.36,24.19,1,-1,-1,-1
8,17,285.58,135.29,15.75,14.53,1,-1,-1,-1
8,18,511.64,223.58,57.76,28.09,1,-1,-1,-1
8,19,384.19,151.52,19.56,18.23,1,-1,-1,-1
8,21,161.44,292.96,35.04,24.98,1,-1,-1,-1
8,22,631.79,273.94,47.26,41.61,1,-1,-1,-1
8,23,400.28,266.87,18.60,26.37,1,-1,-1,-1
8,24,242.69,173.51,24.87,23.23,1,-1,-1,-1
8,25,1.49,209.60,52.48,24.13,1,-1,-1,-1
8,26,602.24,381.53,51.33,71.16,1,-1,-1,-1
8,27,603.73,335.70,42.03,60.87,1,-1,-1,-1
8,28,545.15,206.99,41.18,28.15,1,-1,-1,-1
8,29,480.93,268.17,34.93,22.94,1,-1,-1,-1
8,30,207.16,319.36,39.51,27.95,1,-1,-1,-1
8,31,614.40,480.57,35.78,54.07,1,-1,-1,-1
