Agreeableness,Conscientiousness,Extraversion,Neuroticism,Openness
0.2451881915330887,0.2229744493961334,0.228198230266571,0.0108841387555003,0.292754977941513
0.2451881915330887,0.2229744493961334,0.228198230266571,0.0108841387555003,0.292754977941513
0.2451881915330887,0.2229744493961334,0.228198230266571,0.0108841387555003,0.292754977941513
0.2451881915330887,0.2229744493961334,0.228198230266571,0.0108841387555003,0.292754977941513
0.2451881617307663,0.2229744493961334,0.228198230266571,0.0108841387555003,0.292754977941513
0.0445510745048522,0.0236797574907541,0.0801296457648277,0.4980302751064301,0.3536092042922973
0.2384287863969803,0.2316708862781525,0.2211544513702392,0.0088545298203825,0.299891322851181
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2452542334794998,0.2228835821151733,0.2282601296901703,0.010899499990046,0.2927025258541107
0.3291245698928833,0.0307422578334808,0.3217907845973968,0.3018424212932587,0.0164998956024646
0.2451827079057693,0.2229821383953094,0.2281933277845383,0.0108829205855727,0.2927589118480682
0.3628151118755341,0.0198727659881114,0.3443338572978973,0.2583957612514496,0.0145825892686843
0.0445510745048522,0.0236797574907541,0.0801296457648277,0.4980302751064301,0.3536092042922973
0.0445510745048522,0.0236797574907541,0.0801296457648277,0.4980302751064301,0.3536092042922973
0.0445510745048522,0.0236797574907541,0.0801296457648277,0.4980302751064301,0.3536092042922973
0.0445510745048522,0.0236797574907541,0.0801296457648277,0.4980302751064301,0.3536092042922973
0.0445510745048522,0.0236797574907541,0.0801296457648277,0.4980302751064301,0.3536092042922973
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.0445510745048522,0.0236797574907541,0.0801296457648277,0.4980302751064301,0.3536092042922973
0.0445510745048522,0.0236797574907541,0.0801296457648277,0.4980302751064301,0.3536092042922973
0.0445510745048522,0.0236797574907541,0.0801296457648277,0.4980302751064301,0.3536092042922973
0.0445510745048522,0.0236797574907541,0.0801296457648277,0.4980302751064301,0.3536092042922973
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.083028957247734,0.2630018591880798,0.1115247085690498,0.2848519682884216,0.2575925290584564
0.0733088701963424,0.2784692049026489,0.1043730601668357,0.2865116894245148,0.2573371827602386
0.0733088701963424,0.2784692049026489,0.1043730601668357,0.2865116894245148,0.2573371827602386
0.0733088701963424,0.2784692049026489,0.1043730601668357,0.2865116894245148,0.2573371827602386
0.0733088701963424,0.2784692049026489,0.1043730601668357,0.2865116894245148,0.2573371827602386
0.2453225255012512,0.2231529206037521,0.2285771816968917,0.0109784407541155,0.2919689416885376
0.2453225255012512,0.2231529206037521,0.2285771816968917,0.0109784407541155,0.2919689416885376
0.2453225255012512,0.2231529206037521,0.2285771816968917,0.0109784407541155,0.2919689416885376
0.2449952661991119,0.2232170403003692,0.2280288189649582,0.0108505645766854,0.292908251285553
0.2449952661991119,0.2232170403003692,0.2280288189649582,0.0108505645766854,0.292908251285553
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.1588100492954254,0.1799110770225525,0.1800747811794281,0.4080700576305389,0.0731340497732162
0.1588100492954254,0.1799110770225525,0.1800747811794281,0.4080700576305389,0.0731340497732162
0.1588100492954254,0.1799110770225525,0.1800747811794281,0.4080700576305389,0.0731340497732162
0.1588100492954254,0.1799110770225525,0.1800747811794281,0.4080700576305389,0.0731340497732162
0.1588100492954254,0.1799110770225525,0.1800747811794281,0.4080700576305389,0.0731340497732162
0.1588100492954254,0.1799110770225525,0.1800747811794281,0.4080700576305389,0.0731340497732162
0.1588100492954254,0.1799110770225525,0.1800747811794281,0.4080700576305389,0.0731340497732162
0.1588100492954254,0.1799110770225525,0.1800747811794281,0.4080700576305389,0.0731340497732162
0.1588100492954254,0.1799110770225525,0.1800747811794281,0.4080700576305389,0.0731340497732162
0.1320278495550155,0.0237207468599081,0.1524262130260467,0.3240199387073517,0.3678053319454193
0.1320278495550155,0.0237207468599081,0.1524262130260467,0.3240199387073517,0.3678053319454193
0.2226210385560989,0.082861341536045,0.2335896641016006,0.4412801563739777,0.0196477379649877
0.2226210385560989,0.082861341536045,0.2335896641016006,0.4412801563739777,0.0196477379649877
0.217283546924591,0.0771868154406547,0.2320666164159775,0.4528437852859497,0.0206192173063755
0.217283546924591,0.0771868154406547,0.2320666164159775,0.4528437852859497,0.0206192173063755
0.2909279465675354,0.3018627464771271,0.2157977819442749,0.1861079484224319,0.0053035551682114
0.2909279465675354,0.3018627464771271,0.2157977819442749,0.1861079484224319,0.0053035551682114
0.1821022480726242,0.1562461853027343,0.1497754454612732,0.3081181347370148,0.2037580460309982
0.1821022480726242,0.1562461853027343,0.1497754454612732,0.3081181347370148,0.2037580460309982
0.2476610541343689,0.2206771671772003,0.231057733297348,0.0126102045178413,0.2879939079284668
0.2476610541343689,0.2206771671772003,0.231057733297348,0.0126102045178413,0.2879939079284668
0.2447648197412491,0.2237109392881393,0.2280386835336685,0.0109522948041558,0.292533278465271
0.2447648197412491,0.2237109392881393,0.2280386835336685,0.0109522948041558,0.292533278465271
0.0835515558719635,0.0376218259334564,0.1137731298804283,0.4335751831531525,0.3314782679080963
0.0835515558719635,0.0376218259334564,0.1137731298804283,0.4335751831531525,0.3314782679080963
0.0835515558719635,0.0376218259334564,0.1137731298804283,0.4335751831531525,0.3314782679080963
0.0835515558719635,0.0376218259334564,0.1137731298804283,0.4335751831531525,0.3314782679080963
0.3102996647357941,0.181115373969078,0.296110063791275,0.0438228510320186,0.1686520278453827
0.3102996647357941,0.181115373969078,0.296110063791275,0.0438228510320186,0.1686520278453827
0.3102996647357941,0.181115373969078,0.296110063791275,0.0438228510320186,0.1686520278453827
0.3102996647357941,0.181115373969078,0.296110063791275,0.0438228510320186,0.1686520278453827
0.3102996647357941,0.181115373969078,0.296110063791275,0.0438228510320186,0.1686520278453827
0.3102996647357941,0.181115373969078,0.296110063791275,0.0438228510320186,0.1686520278453827
0.3102996647357941,0.181115373969078,0.296110063791275,0.0438228510320186,0.1686520278453827
0.3102996647357941,0.181115373969078,0.296110063791275,0.0438228510320186,0.1686520278453827
0.3102996647357941,0.181115373969078,0.296110063791275,0.0438228510320186,0.1686520278453827
0.3102996647357941,0.181115373969078,0.296110063791275,0.0438228510320186,0.1686520278453827
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.3102996647357941,0.181115373969078,0.296110063791275,0.0438228510320186,0.1686520278453827
0.3102996647357941,0.181115373969078,0.296110063791275,0.0438228510320186,0.1686520278453827
0.3102996647357941,0.181115373969078,0.296110063791275,0.0438228510320186,0.1686520278453827
0.3102996647357941,0.181115373969078,0.296110063791275,0.0438228510320186,0.1686520278453827
0.3102996647357941,0.181115373969078,0.296110063791275,0.0438228510320186,0.1686520278453827
0.3102996647357941,0.181115373969078,0.296110063791275,0.0438228510320186,0.1686520278453827
0.2452490925788879,0.2229149490594864,0.2282719016075134,0.0108960857614874,0.292667955160141
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342498,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342498,0.2229744344949722,0.228198230266571,0.0108841387555003,0.292754977941513
0.2451882064342498,0.2229744344949722,0.228198230266571,0.0108841387555003,0.292754977941513
0.2451882064342498,0.2229744344949722,0.228198230266571,0.0108841387555003,0.292754977941513
0.245265707373619,0.2228693217039108,0.2282726764678955,0.0109026283025741,0.2926895916461944
0.2452601790428161,0.2228763401508331,0.2282665073871612,0.0109009584411978,0.292695939540863
0.2452601790428161,0.2228763401508331,0.2282665073871612,0.0109009584411978,0.292695939540863
0.2451882064342498,0.2229744344949722,0.228198230266571,0.0108841387555003,0.292754977941513
0.244722306728363,0.2236921340227127,0.227925643324852,0.0108890812844038,0.2927708327770233
0.244722306728363,0.2236921340227127,0.227925643324852,0.0108890812844038,0.2927708327770233
0.3393839299678802,0.188145250082016,0.3203541338443756,0.0892109274864196,0.062905766069889
0.2038876712322235,0.1840883940458297,0.1645352691411972,0.2417412251234054,0.2057474255561828
0.245180070400238,0.2229305803775787,0.228181391954422,0.0108795929700136,0.2928283810615539
0.2519559860229492,0.2124500572681427,0.2370218187570572,0.0187810137867927,0.2797910571098327
0.2519559860229492,0.2124500572681427,0.2370218187570572,0.0187810137867927,0.2797910571098327
0.2519559860229492,0.2124500572681427,0.2370218187570572,0.0187810137867927,0.2797910571098327
0.2038876712322235,0.1840883940458297,0.1645352691411972,0.2417412251234054,0.2057474255561828
0.2038876712322235,0.1840883940458297,0.1645352691411972,0.2417412251234054,0.2057474255561828
0.1832221746444702,0.2041616737842559,0.1464298218488693,0.3089690208435058,0.1572173833847046
0.2490373849868774,0.2198179066181183,0.2341717779636383,0.0133183551952242,0.283654510974884
0.2490373849868774,0.2198179066181183,0.2341717779636383,0.0133183551952242,0.283654510974884
0.24518820643424988,0.22297443449497223,0.22819823026657104,0.010884138755500317,0.29275497794151306
